RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y)
;;;;;;77680000,0000;29,2050
;;;;;;77720000,0000;29,3339
;;;;;;77760000,0000;28,4317
;;;;;;77800000,0000;28,8270
;;;;;;77840000,0000;27,7581
;;;;;;77880000,0000;28,1636
;;;;;;77920000,0000;28,4349
;;;;;;77960000,0000;27,2480
;;;;;;78000000,0000;28,8311
;;;;;;78040000,0000;28,7037
;;;;;;78080000,0000;29,4672
;;;;;;78120000,0000;29,2138
;;;;;;78160000,0000;28,5760
;;;;;;78200000,0000;28,5768
;;;;;;78240000,0000;28,5776
;;;;;;78280000,0000;29,0909
;;;;;;78320000,0000;28,8374
;;;;;;78360000,0000;29,9955
;;;;;;78400000,0000;29,3475
;;;;;;78440000,0000;30,7902
;;;;;;78480000,0000;31,0513
;;;;;;78520000,0000;31,4426
;;;;;;78560000,0000;30,5282
;;;;;;78600000,0000;30,3968
;;;;;;78640000,0000;32,2402
;;;;;;78680000,0000;31,1855
;;;;;;78720000,0000;31,1863
;;;;;;78760000,0000;32,5070
;;;;;;78800000,0000;32,9003
;;;;;;78840000,0000;33,4156
;;;;;;78880000,0000;34,0591
;;;;;;78920000,0000;33,1590
;;;;;;78960000,0000;33,4180
;;;;;;79000000,0000;34,1876
;;;;;;79040000,0000;34,3165
;;;;;;79080000,0000;34,5715
;;;;;;79120000,0000;34,9506
;;;;;;79160000,0000;35,0755
;;;;;;79200000,0000;34,7021
;;;;;;79240000,0000;34,0663
;;;;;;79280000,0000;35,3280
;;;;;;79320000,0000;34,8285
;;;;;;79360000,0000;35,3296
;;;;;;79400000,0000;33,8133
;;;;;;79440000,0000;32,5206
;;;;;;79480000,0000;32,2570
;;;;;;79520000,0000;33,0428
;;;;;;79560000,0000;34,0727
;;;;;;79600000,0000;34,1996
;;;;;;79640000,0000;34,8349
;;;;;;79680000,0000;34,0751
;;;;;;79720000,0000;34,0759
;;;;;;79760000,0000;34,5851
;;;;;;79800000,0000;34,4599
;;;;;;79840000,0000;33,5658
;;;;;;79880000,0000;35,2139
;;;;;;79920000,0000;32,7925
;;;;;;79960000,0000;34,8413
;;;;;;80000000,0000;33,9534
;;;;;;80040000,0000;33,4404
;;;;;;80080000,0000;33,3139
;;;;;;80120000,0000;30,8262
;;;;;;80160000,0000;31,2183
;;;;;;80200000,0000;32,1412
;;;;;;80240000,0000;34,8517
;;;;;;80280000,0000;33,4500
;;;;;;80320000,0000;31,8796
;;;;;;80360000,0000;32,8085
;;;;;;80400000,0000;31,4882
;;;;;;80440000,0000;34,3533
;;;;;;80480000,0000;32,5510
;;;;;;80520000,0000;32,8149
;;;;;;80560000,0000;34,8645
;;;;;;80600000,0000;35,9827
;;;;;;80640000,0000;36,4724
;;;;;;80680000,0000;36,4740
;;;;;;80720000,0000;36,9637
;;;;;;80760000,0000;37,0873
;;;;;;80800000,0000;36,4788
;;;;;;80840000,0000;36,8464
;;;;;;80880000,0000;36,9701
;;;;;;80920000,0000;37,0937
;;;;;;80960000,0000;37,3414
;;;;;;81000000,0000;37,2189
;;;;;;81040000,0000;37,8266
;;;;;;81080000,0000;37,7122
;;;;;;81120000,0000;38,6189
;;;;;;81160000,0000;37,5934
;;;;;;81200000,0000;36,6168
;;;;;;81240000,0000;35,5161
;;;;;;81280000,0000;35,8878
;;;;;;81320000,0000;36,3775
;;;;;;81360000,0000;34,6443
;;;;;;81400000,0000;38,8619
;;;;;;81440000,0000;38,2941
;;;;;;81480000,0000;37,7282
;;;;;;81520000,0000;37,9576
;;;;;;81560000,0000;38,0731
;;;;;;81600000,0000;37,8490
;;;;;;81640000,0000;38,3021
;;;;;;81680000,0000;37,9640
;;;;;;81720000,0000;38,0795
;;;;;;81760000,0000;37,6174
;;;;;;81800000,0000;38,6461
;;;;;;81840000,0000;38,4219
;;;;;;81880000,0000;37,6222
;;;;;;81920000,0000;38,0875
;;;;;;81960000,0000;37,9752
;;;;;;82000000,0000;38,0907
;;;;;;82040000,0000;37,3846
;;;;;;82080000,0000;35,4256
;;;;;;82120000,0000;35,5513
;;;;;;82160000,0000;36,8992
;;;;;;82200000,0000;37,0229
;;;;;;82240000,0000;34,5535
;;;;;;82280000,0000;35,1835
;;;;;;82320000,0000;37,8778
;;;;;;82360000,0000;37,0293
;;;;;;82400000,0000;36,5428
;;;;;;82440000,0000;37,2765
;;;;;;82480000,0000;37,0341
;;;;;;82520000,0000;37,6478
;;;;;;82560000,0000;37,1593
;;;;;;82600000,0000;37,4070
;;;;;;82640000,0000;36,9184
;;;;;;82680000,0000;37,5322
;;;;;;82720000,0000;36,4335
;;;;;;82760000,0000;37,1673
;;;;;;82800000,0000;37,1689
;;;;;;82840000,0000;36,3163
;;;;;;82880000,0000;37,0501
;;;;;;82920000,0000;35,9534
;;;;;;82960000,0000;35,8330
;;;;;;83000000,0000;36,6888
;;;;;;83040000,0000;36,0803
;;;;;;83080000,0000;36,0819
;;;;;;83120000,0000;36,3275
;;;;;;83160000,0000;34,3340
;;;;;;83200000,0000;33,1804
;;;;;;83240000,0000;34,4653
;;;;;;83280000,0000;35,5977
;;;;;;83320000,0000;35,1010
;;;;;;83360000,0000;35,7270
;;;;;;83400000,0000;35,4784
;;;;;;83440000,0000;35,2299
;;;;;;83480000,0000;35,9758
;;;;;;83520000,0000;34,9829
;;;;;;83560000,0000;35,4848
;;;;;;83600000,0000;35,4864
;;;;;;83640000,0000;35,3619
;;;;;;83680000,0000;34,9893
;;;;;;83720000,0000;35,4912
;;;;;;83760000,0000;34,8685
;;;;;;83800000,0000;32,1530
;;;;;;83840000,0000;34,9957
;;;;;;83880000,0000;34,9973
;;;;;;83920000,0000;32,0236
;;;;;;83960000,0000;34,3660
;;;;;;84000000,0000;35,2523
;;;;;;84040000,0000;34,2431
;;;;;;84080000,0000;33,4739
;;;;;;84120000,0000;35,3811
;;;;;;84160000,0000;34,7563
;;;;;;84200000,0000;33,6068
;;;;;;84240000,0000;34,7595
;;;;;;84280000,0000;33,9965
;;;;;;84320000,0000;33,9981
;;;;;;84360000,0000;34,5101
;;;;;;84400000,0000;33,4867
;;;;;;84440000,0000;34,2591
;;;;;;84480000,0000;33,1035
;;;;;;84520000,0000;33,6196
;;;;;;84560000,0000;33,2348
;;;;;;84600000,0000;33,2364
;;;;;;84640000,0000;31,2673
;;;;;;84680000,0000;32,1882
;;;;;;84720000,0000;33,1131
;;;;;;84760000,0000;31,6626
;;;;;;84800000,0000;32,7238
;;;;;;84840000,0000;32,8596
;;;;;;84880000,0000;32,4626
;;;;;;84920000,0000;32,4642
;;;;;;84960000,0000;32,9925
;;;;;;85000000,0000;32,2010
;;;;;;85040000,0000;32,7334
;;;;;;85080000,0000;32,8692
;;;;;;85120000,0000;32,6044
;;;;;;85160000,0000;32,0732
;;;;;;85200000,0000;32,2090
;;;;;;85240000,0000;32,6092
;;;;;;85280000,0000;32,3444
;;;;;;85320000,0000;32,0796
;;;;;;85360000,0000;31,9490
;;;;;;85400000,0000;31,9506
;;;;;;85440000,0000;32,4850
;;;;;;85480000,0000;29,9831
;;;;;;85520000,0000;29,7264
;;;;;;85560000,0000;31,4343
;;;;;;85600000,0000;29,8577
;;;;;;85640000,0000;30,6504
;;;;;;85680000,0000;31,4391
;;;;;;85720000,0000;29,3541
;;;;;;85760000,0000;30,5230
;;;;;;85800000,0000;30,9212
;;;;;;85840000,0000;30,6584
;;;;;;85880000,0000;31,3169
;;;;;;85920000,0000;31,4487
;;;;;;85960000,0000;32,6380
;;;;;;86000000,0000;35,2082
;;;;;;86040000,0000;36,2003
;;;;;;86080000,0000;33,4238
;;;;;;86120000,0000;31,8472
;;;;;;86160000,0000;30,4068
;;;;;;86200000,0000;28,8608
;;;;;;86240000,0000;31,0710
;;;;;;86280000,0000;31,3329
;;;;;;86320000,0000;28,8656
;;;;;;86360000,0000;29,6339
;;;;;;86400000,0000;28,5983
;;;;;;86440000,0000;29,2547
;;;;;;86480000,0000;30,5518
;;;;;;86520000,0000;29,7664
;;;;;;86560000,0000;29,3877
;;;;;;86600000,0000;29,6435
;;;;;;86640000,0000;28,8784
;;;;;;86680000,0000;29,0101
;;;;;;86720000,0000;28,7453
;;;;;;86760000,0000;28,3422
;;;;;;86800000,0000;27,9411
;;;;;;86840000,0000;28,3454
;;;;;;86880000,0000;29,1462
;;;;;;86920000,0000;27,4395
;;;;;;86960000,0000;28,4844
;;;;;;87000000,0000;27,9491
;;;;;;87040000,0000;28,3534
;;;;;;87080000,0000;29,0261
;;;;;;87120000,0000;27,8258
;;;;;;87160000,0000;27,5752
;;;;;;87200000,0000;25,9274
;;;;;;87240000,0000;27,3262
;;;;;;87280000,0000;26,5652
;;;;;;87320000,0000;25,8021
;;;;;;87360000,0000;26,9507
;;;;;;87400000,0000;25,8053
;;;;;;87440000,0000;25,8069
;;;;;;87480000,0000;24,7774
;;;;;;87520000,0000;24,5186
;;;;;;87560000,0000;25,0409
;;;;;;87600000,0000;24,9123
;;;;;;87640000,0000;25,1722
;;;;;;87680000,0000;25,3040
;;;;;;87720000,0000;24,2663
;;;;;;87760000,0000;24,7886
;;;;;;87800000,0000;29,5634
;;;;;;87840000,0000;29,3107
;;;;;;87880000,0000;27,0976
;;;;;;87920000,0000;25,6979
;;;;;;87960000,0000;23,8834
;;;;;;88000000,0000;24,0172
;;;;;;88040000,0000;23,0894
;;;;;;88080000,0000;26,3429
;;;;;;88120000,0000;26,7269
;;;;;;88160000,0000;25,5794
;;;;;;88200000,0000;26,8562
;;;;;;88240000,0000;27,8706
;;;;;;88280000,0000;25,8405
;;;;;;88320000,0000;25,5858
;;;;;;88360000,0000;23,8994
;;;;;;88400000,0000;24,5538
;;;;;;88440000,0000;24,1650
;;;;;;88480000,0000;25,3360
;;;;;;88520000,0000;27,2513
;;;;;;88560000,0000;26,3621
;;;;;;88600000,0000;27,0003
;;;;;;88640000,0000;24,4333
;;;;;;88680000,0000;28,2848
;;;;;;88720000,0000;36,3075
;;;;;;88760000,0000;43,7729
;;;;;;88800000,0000;46,3330
;;;;;;88840000,0000;46,5664
;;;;;;88880000,0000;44,0238
;;;;;;88920000,0000;38,7051
;;;;;;88960000,0000;29,7379
;;;;;;89000000,0000;25,8693
;;;;;;89040000,0000;23,3958
;;;;;;89080000,0000;23,6618
;;;;;;89120000,0000;24,0620
;;;;;;89160000,0000;23,4006
;;;;;;89200000,0000;23,2680
;;;;;;89240000,0000;23,2696
;;;;;;89280000,0000;23,9362
;;;;;;89320000,0000;23,6714
;;;;;;89360000,0000;23,6730
;;;;;;89400000,0000;25,6290
;;;;;;89440000,0000;29,5029
;;;;;;89480000,0000;33,0452
;;;;;;89520000,0000;34,3342
;;;;;;89560000,0000;33,3067
;;;;;;89600000,0000;30,9410
;;;;;;89640000,0000;26,5314
;;;;;;89680000,0000;23,9522
;;;;;;89720000,0000;25,7699
;;;;;;89760000,0000;24,0876
;;;;;;89800000,0000;25,9013
;;;;;;89840000,0000;28,0627
;;;;;;89880000,0000;31,4769
;;;;;;89920000,0000;33,8356
;;;;;;89960000,0000;33,0644
;;;;;;90000000,0000;30,6926
;;;;;;90000000,0000;29,1429
;;;;;;90040000,0000;25,9113
;;;;;;90080000,0000;24,2314
;;;;;;90120000,0000;23,4402
;;;;;;90160000,0000;25,2747
;;;;;;90200000,0000;25,4068
;;;;;;90240000,0000;27,4487
;;;;;;90280000,0000;31,1034
;;;;;;90320000,0000;32,6836
;;;;;;90360000,0000;31,6302
;;;;;;90400000,0000;27,0766
;;;;;;90440000,0000;25,2890
;;;;;;90480000,0000;27,0808
;;;;;;90520000,0000;27,2089
;;;;;;90560000,0000;27,2110
;;;;;;90600000,0000;25,1692
;;;;;;90640000,0000;23,0684
;;;;;;90680000,0000;24,5226
;;;;;;90720000,0000;25,6901
;;;;;;90760000,0000;26,4589
;;;;;;90800000,0000;31,9135
;;;;;;90840000,0000;39,7374
;;;;;;90880000,0000;43,6220
;;;;;;90920000,0000;44,1163
;;;;;;90960000,0000;43,7483
;;;;;;91000000,0000;41,2632
;;;;;;91040000,0000;35,2963
;;;;;;91080000,0000;25,4531
;;;;;;91120000,0000;21,5200
;;;;;;91160000,0000;20,8754
;;;;;;91200000,0000;21,1359
;;;;;;91240000,0000;21,3984
;;;;;;91280000,0000;20,1011
;;;;;;91320000,0000;20,2334
;;;;;;91360000,0000;20,6261
;;;;;;91400000,0000;21,0168
;;;;;;91440000,0000;19,3208
;;;;;;91480000,0000;20,8931
;;;;;;91520000,0000;20,7652
;;;;;;91560000,0000;21,9307
;;;;;;91600000,0000;20,7697
;;;;;;91640000,0000;19,9890
;;;;;;91680000,0000;19,5967
;;;;;;91720000,0000;19,4688
;;;;;;91760000,0000;19,3389
;;;;;;91800000,0000;20,2604
;;;;;;91840000,0000;20,9135
;;;;;;91880000,0000;21,1741
;;;;;;91920000,0000;24,5910
;;;;;;91960000,0000;22,6084
;;;;;;92000000,0000;21,1810
;;;;;;92040000,0000;21,4437
;;;;;;92080000,0000;23,6790
;;;;;;92120000,0000;25,7680
;;;;;;92160000,0000;25,1256
;;;;;;92200000,0000;22,7567
;;;;;;92240000,0000;21,1951
;;;;;;92280000,0000;20,9391
;;;;;;92320000,0000;20,4209
;;;;;;92360000,0000;21,0720
;;;;;;92400000,0000;21,5930
;;;;;;92440000,0000;21,8537
;;;;;;92480000,0000;20,1701
;;;;;;92520000,0000;23,5729
;;;;;;92560000,0000;27,9560
;;;;;;92600000,0000;31,4951
;;;;;;92640000,0000;31,6277
;;;;;;92680000,0000;26,5681
;;;;;;92720000,0000;24,5083
;;;;;;92760000,0000;21,3564
;;;;;;92800000,0000;19,5326
;;;;;;92840000,0000;22,2643
;;;;;;92880000,0000;23,7270
;;;;;;92920000,0000;24,3904
;;;;;;92960000,0000;26,2050
;;;;;;93000000,0000;25,3065
;;;;;;93040000,0000;24,5280
;;;;;;93080000,0000;25,1813
;;;;;;93120000,0000;26,4671
;;;;;;93160000,0000;25,0561
;;;;;;93200000,0000;22,9496
;;;;;;93240000,0000;21,5163
;;;;;;93280000,0000;20,3494
;;;;;;93320000,0000;21,3912
;;;;;;93360000,0000;22,5611
;;;;;;93400000,0000;27,8819
;;;;;;93440000,0000;36,4323
;;;;;;93480000,0000;40,7708
;;;;;;93520000,0000;41,4120
;;;;;;93560000,0000;41,4145
;;;;;;93600000,0000;37,4188
;;;;;;93640000,0000;32,3431
;;;;;;93680000,0000;35,4532
;;;;;;93720000,0000;34,1827
;;;;;;93760000,0000;31,6980
;;;;;;93800000,0000;26,0000
;;;;;;93840000,0000;21,6830
;;;;;;93880000,0000;19,4688
;;;;;;93920000,0000;17,9237
;;;;;;93960000,0000;17,9264
;;;;;;94000000,0000;20,7864
;;;;;;94040000,0000;17,5290
;;;;;;94080000,0000;16,8544
;;;;;;94120000,0000;17,3980
;;;;;;94160000,0000;17,2664
;;;;;;94200000,0000;18,8534
;;;;;;94240000,0000;18,0812
;;;;;;94280000,0000;17,5450
;;;;;;94320000,0000;18,2208
;;;;;;94360000,0000;19,1184
;;;;;;94400000,0000;18,4886
;;;;;;94440000,0000;19,6383
;;;;;;94480000,0000;23,6983
;;;;;;94520000,0000;31,3561
;;;;;;94560000,0000;37,6044
;;;;;;94600000,0000;41,1012
;;;;;;94640000,0000;40,5914
;;;;;;94680000,0000;38,1028
;;;;;;94720000,0000;31,6321
;;;;;;94760000,0000;23,0525
;;;;;;94800000,0000;20,4500
;;;;;;94840000,0000;19,4034
;;;;;;94880000,0000;16,5020
;;;;;;94920000,0000;15,8275
;;;;;;94960000,0000;19,1595
;;;;;;95000000,0000;21,1147
;;;;;;95040000,0000;21,3762
;;;;;;95080000,0000;19,2948
;;;;;;95120000,0000;17,8724
;;;;;;95160000,0000;16,3889
;;;;;;95200000,0000;17,0673
;;;;;;95240000,0000;16,8000
;;;;;;95280000,0000;18,4241
;;;;;;95320000,0000;19,9648
;;;;;;95360000,0000;19,7057
;;;;;;95400000,0000;18,6879
;;;;;;95440000,0000;16,4113
;;;;;;95480000,0000;17,0897
;;;;;;95520000,0000;17,7701
;;;;;;95560000,0000;17,3686
;;;;;;95600000,0000;19,5927
;;;;;;95640000,0000;21,4242
;;;;;;95680000,0000;26,0074
;;;;;;95720000,0000;28,0464
;;;;;;95760000,0000;27,6713
;;;;;;95800000,0000;24,7215
;;;;;;95840000,0000;23,1364
;;;;;;95880000,0000;23,6704
;;;;;;95920000,0000;24,6010
;;;;;;95960000,0000;23,9432
;;;;;;96000000,0000;24,3450
;;;;;;96040000,0000;25,2614
;;;;;;96080000,0000;22,8891
;;;;;;96120000,0000;19,5041
;;;;;;96160000,0000;18,6226
;;;;;;96200000,0000;19,3844
;;;;;;96240000,0000;20,0384
;;;;;;96280000,0000;21,3453
;;;;;;96320000,0000;21,0902
;;;;;;96360000,0000;19,7857
;;;;;;96400000,0000;17,5701
;;;;;;96440000,0000;18,6450
;;;;;;96480000,0000;19,6631
;;;;;;96520000,0000;26,2027
;;;;;;96560000,0000;32,0367
;;;;;;96600000,0000;36,5426
;;;;;;96640000,0000;37,7661
;;;;;;96680000,0000;35,1701
;;;;;;96720000,0000;28,2525
;;;;;;96760000,0000;21,3837
;;;;;;96800000,0000;17,3316
;;;;;;96840000,0000;15,7098
;;;;;;96880000,0000;16,9312
;;;;;;96920000,0000;15,1610
;;;;;;96960000,0000;16,2604
;;;;;;97000000,0000;16,8046
;;;;;;97040000,0000;19,4516
;;;;;;97080000,0000;28,9382
;;;;;;97120000,0000;35,0772
;;;;;;97160000,0000;42,3002
;;;;;;97200000,0000;44,1744
;;;;;;97240000,0000;44,0556
;;;;;;97280000,0000;43,1863
;;;;;;97320000,0000;37,3324
;;;;;;97360000,0000;28,9606
;;;;;;97400000,0000;21,5650
;;;;;;97440000,0000;18,0580
;;;;;;97480000,0000;16,4382
;;;;;;97520000,0000;16,8462
;;;;;;97560000,0000;15,7674
;;;;;;97600000,0000;16,0411
;;;;;;97640000,0000;14,5210
;;;;;;97680000,0000;17,4020
;;;;;;97720000,0000;17,8119
;;;;;;97760000,0000;17,5446
;;;;;;97800000,0000;15,7866
;;;;;;97840000,0000;15,0943
;;;;;;97880000,0000;16,0635
;;;;;;97920000,0000;16,6097
;;;;;;97960000,0000;15,5228
;;;;;;98000000,0000;17,0208
;;;;;;98040000,0000;23,7110
;;;;;;98080000,0000;26,9661
;;;;;;98120000,0000;27,6059
;;;;;;98160000,0000;26,3339
;;;;;;98200000,0000;22,4039
;;;;;;98240000,0000;17,4468
;;;;;;98280000,0000;17,0432
;;;;;;98320000,0000;19,8103
;;;;;;98360000,0000;22,0303
;;;;;;98400000,0000;22,1616
;;;;;;98440000,0000;21,2598
;;;;;;98480000,0000;19,1865
;;;;;;98520000,0000;18,5491
;;;;;;98560000,0000;17,3361
;;;;;;98600000,0000;19,9649
;;;;;;98640000,0000;26,6306
;;;;;;98680000,0000;30,3739
;;;;;;98720000,0000;31,8190
;;;;;;98760000,0000;30,3803
;;;;;;98800000,0000;28,0406
;;;;;;98840000,0000;21,9405
;;;;;;98880000,0000;21,2950
;;;;;;98920000,0000;20,7775
;;;;;;98960000,0000;21,1712
;;;;;;99000000,0000;19,3542
;;;;;;99040000,0000;18,4565
;;;;;;99080000,0000;19,8711
;;;;;;99120000,0000;19,6180
;;;;;;99160000,0000;17,2499
;;;;;;99200000,0000;18,0645
;;;;;;99240000,0000;18,2020
;;;;;;99280000,0000;18,7441
;;;;;;99320000,0000;19,0015
;;;;;;99360000,0000;17,6726
;;;;;;99400000,0000;17,6758
;;;;;;99440000,0000;18,2180
;;;;;;99480000,0000;17,0030
;;;;;;99520000,0000;17,9559
;;;;;;99560000,0000;17,6886
;;;;;;99600000,0000;18,7697
;;;;;;99640000,0000;23,8390
;;;;;;99680000,0000;24,1086
;;;;;;99720000,0000;25,9442
;;;;;;99760000,0000;24,6458
;;;;;;99800000,0000;22,0173
;;;;;;99840000,0000;19,5495
;;;;;;99880000,0000;20,3296
;;;;;;99920000,0000;20,8575
;;;;;;99960000,0000;20,3360
;;;;;;100000000,0000;21,1243
;;;;;;100040000,0000;21,2576
;;;;;;100080000,0000;21,7794
;;;;;;100120000,0000;20,3488
;;;;;;100160000,0000;20,3520
;;;;;;100200000,0000;21,7890
;;;;;;100240000,0000;24,9466
;;;;;;100280000,0000;26,3754
;;;;;;100320000,0000;26,3786
;;;;;;100360000,0000;24,0288
;;;;;;100400000,0000;22,4518
;;;;;;100440000,0000;21,0293
;;;;;;100480000,0000;22,1999
;;;;;;100520000,0000;23,3786
;;;;;;100560000,0000;24,5776
;;;;;;100600000,0000;26,0146
;;;;;;100640000,0000;28,1878
;;;;;;100680000,0000;34,3350
;;;;;;100720000,0000;36,9942
;;;;;;100760000,0000;35,7507
;;;;;;100800000,0000;33,9581
;;;;;;100840000,0000;27,0588
;;;;;;100880000,0000;28,5853
;;;;;;100920000,0000;23,5428
;;;;;;100960000,0000;24,2110
;;;;;;101000000,0000;26,9455
;;;;;;101040000,0000;31,8724
;;;;;;101080000,0000;36,1546
;;;;;;101120000,0000;36,6561
;;;;;;101160000,0000;34,7618
;;;;;;101200000,0000;29,6725
;;;;;;101240000,0000;26,5803
;;;;;;101280000,0000;27,6045
;;;;;;101320000,0000;33,2066
;;;;;;101360000,0000;38,6338
;;;;;;101400000,0000;40,8721
;;;;;;101440000,0000;40,5092
;;;;;;101480000,0000;38,2753
;;;;;;101520000,0000;31,9108
;;;;;;101560000,0000;31,2531
;;;;;;101600000,0000;32,0494
;;;;;;101640000,0000;31,5238
;;;;;;101680000,0000;29,9773
;;;;;;101720000,0000;27,2573
;;;;;;101760000,0000;27,1324
;;;;;;101800000,0000;29,3158
;;;;;;101840000,0000;34,8162
;;;;;;101880000,0000;43,0500
;;;;;;101920000,0000;49,7218
;;;;;;101960000,0000;56,4811
;;;;;;102000000,0000;59,8341
;;;;;;102040000,0000;59,8373
;;;;;;102080000,0000;58,9354
;;;;;;102120000,0000;51,8266
;;;;;;102160000,0000;40,2497
;;;;;;102200000,0000;32,4879
;;;;;;102240000,0000;28,3158
;;;;;;102280000,0000;26,2792
;;;;;;102320000,0000;25,3733
;;;;;;102360000,0000;26,2856
;;;;;;102400000,0000;31,1881
;;;;;;102440000,0000;38,4741
;;;;;;102480000,0000;45,2171
;;;;;;102520000,0000;48,3401
;;;;;;102560000,0000;45,7076
;;;;;;102600000,0000;38,8550
;;;;;;102640000,0000;33,5786
;;;;;;102680000,0000;27,5884
;;;;;;102720000,0000;23,9532
;;;;;;102760000,0000;22,3823
;;;;;;102800000,0000;21,9970
;;;;;;102840000,0000;22,9052
;;;;;;102880000,0000;23,4331
;;;;;;102920000,0000;24,3678
;;;;;;102960000,0000;23,1752
;;;;;;103000000,0000;20,9738
;;;;;;103040000,0000;20,3201
;;;;;;103080000,0000;22,0194
;;;;;;103120000,0000;27,8778
;;;;;;103160000,0000;30,3499
;;;;;;103200000,0000;31,3843
;;;;;;103240000,0000;29,1605
;;;;;;103280000,0000;27,1279
;;;;;;103320000,0000;23,7348
;;;;;;103360000,0000;21,6534
;;;;;;103400000,0000;22,6917
;;;;;;103440000,0000;23,0814
;;;;;;103480000,0000;19,4604
;;;;;;103520000,0000;18,6786
;;;;;;103560000,0000;18,8181
;;;;;;103600000,0000;19,4700
;;;;;;103640000,0000;23,7604
;;;;;;103680000,0000;27,9226
;;;;;;103720000,0000;28,6864
;;;;;;103760000,0000;26,7819
;;;;;;103800000,0000;24,3040
;;;;;;103840000,0000;24,8400
;;;;;;103880000,0000;29,2117
;;;;;;103920000,0000;30,2847
;;;;;;103960000,0000;27,6908
;;;;;;104000000,0000;23,3906
;;;;;;104040000,0000;20,9248
;;;;;;104080000,0000;19,8887
;;;;;;104120000,0000;19,2594
;;;;;;104160000,0000;19,7670
;;;;;;104200000,0000;20,1505
;;;;;;104240000,0000;19,7734
;;;;;;104280000,0000;22,5039
;;;;;;104320000,0000;27,0850
;;;;;;104360000,0000;31,8736
;;;;;;104400000,0000;40,7460
;;;;;;104440000,0000;48,2700
;;;;;;104480000,0000;53,1318
;;;;;;104520000,0000;53,3709
;;;;;;104560000,0000;53,1382
;;;;;;104600000,0000;49,3525
;;;;;;104640000,0000;40,3991
;;;;;;104680000,0000;32,1636
;;;;;;104720000,0000;26,7306
;;;;;;104760000,0000;23,3192
;;;;;;104800000,0000;22,8037
;;;;;;104840000,0000;23,0652
;;;;;;104880000,0000;25,9686
;;;;;;104920000,0000;36,2117
;;;;;;104960000,0000;39,1658
;;;;;;105000000,0000;41,9288
;;;;;;105040000,0000;41,6758
;;;;;;105080000,0000;38,4413
;;;;;;105120000,0000;30,8891
;;;;;;105160000,0000;25,0778
;;;;;;105200000,0000;22,4493
;;;;;;105240000,0000;21,9339
;;;;;;105280000,0000;23,4930
;;;;;;105320000,0000;25,3530
;;;;;;105360000,0000;25,6165
;;;;;;105400000,0000;25,4895
;;;;;;105440000,0000;22,4685
;;;;;;105480000,0000;25,6261
;;;;;;105520000,0000;26,4082
;;;;;;105560000,0000;25,1098
;;;;;;105600000,0000;24,5822
;;;;;;105640000,0000;23,1292
;;;;;;105680000,0000;25,5119
;;;;;;105720000,0000;25,1226
;;;;;;105760000,0000;24,9936
;;;;;;105800000,0000;24,3318
;;;;;;105840000,0000;19,6492
;;;;;;105880000,0000;22,6319
;;;;;;105920000,0000;23,0215
;;;;;;105960000,0000;21,2106
;;;;;;106000000,0000;21,9947
;;;;;;106040000,0000;21,7376
;;;;;;106080000,0000;21,2202
;;;;;;106120000,0000;20,9610
;;;;;;106160000,0000;20,4375
;;;;;;106200000,0000;21,6203
;;;;;;106240000,0000;22,0139
;;;;;;106280000,0000;22,6639
;;;;;;106320000,0000;22,4088
;;;;;;106360000,0000;22,5421
;;;;;;106400000,0000;23,4504
;;;;;;106440000,0000;23,9844
;;;;;;106480000,0000;24,9170
;;;;;;106520000,0000;24,6558
;;;;;;106560000,0000;23,5954
;;;;;;106600000,0000;22,4312
;;;;;;106640000,0000;22,1741
;;;;;;106680000,0000;21,1360
;;;;;;106720000,0000;22,0523
;;;;;;106760000,0000;22,5741
;;;;;;106800000,0000;21,4079
;;;;;;106840000,0000;22,1901
;;;;;;106880000,0000;23,3566
;;;;;;106920000,0000;22,9734
;;;;;;106960000,0000;21,4207
;;;;;;107000000,0000;20,8992
;;;;;;107040000,0000;21,5573
;;;;;;107080000,0000;23,5048
;;;;;;107120000,0000;22,8592
;;;;;;107160000,0000;23,7755
;;;;;;107200000,0000;23,1239
;;;;;;107240000,0000;23,2572
;;;;;;107280000,0000;24,0516
;;;;;;107320000,0000;25,9034
;;;;;;107360000,0000;24,0580
;;;;;;107400000,0000;23,2700
;;;;;;107440000,0000;23,0150
;;;;;;107480000,0000;21,3322
;;;;;;107520000,0000;23,4078
;;;;;;107560000,0000;22,5080
;;;;;;107600000,0000;21,0794
;;;;;;107640000,0000;25,6687
;;;;;;107680000,0000;25,1472
;;;;;;107720000,0000;24,3532
;;;;;;107760000,0000;26,1990
;;;;;;107800000,0000;26,7208
;;;;;;107840000,0000;28,2554
;;;;;;107880000,0000;30,4733
;;;;;;107920000,0000;34,2654
;;;;;;107960000,0000;39,7475
;;;;;;108000000,0000;45,5448
;;;;;;108040000,0000;45,6619
;;;;;;108080000,0000;40,4323
;;;;;;108120000,0000;34,5437
;;;;;;108160000,0000;30,3656
;;;;;;108200000,0000;29,2970
;;;;;;108240000,0000;23,3372
;;;;;;108280000,0000;23,4686
;;;;;;108320000,0000;22,5688
;;;;;;108360000,0000;22,0534
;;;;;;108400000,0000;22,1867
;;;;;;108440000,0000;20,4897
