RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y)
;;;;;;616520000,0000;26,9426
;;;;;;616560000,0000;25,5742
;;;;;;616600000,0000;25,4402
;;;;;;616640000,0000;26,3842
;;;;;;616680000,0000;25,0402
;;;;;;616720000,0000;25,4412
;;;;;;616760000,0000;25,4415
;;;;;;616800000,0000;26,3855
;;;;;;616840000,0000;25,1757
;;;;;;616880000,0000;25,7088
;;;;;;616920000,0000;25,7091
;;;;;;616960000,0000;26,1101
;;;;;;617000000,0000;25,4433
;;;;;;617040000,0000;26,5276
;;;;;;617080000,0000;26,6682
;;;;;;617120000,0000;27,3640
;;;;;;617160000,0000;29,2598
;;;;;;617200000,0000;27,6351
;;;;;;617240000,0000;26,6694
;;;;;;617280000,0000;25,3132
;;;;;;617320000,0000;26,2490
;;;;;;617360000,0000;25,4459
;;;;;;617400000,0000;24,5107
;;;;;;617440000,0000;25,8471
;;;;;;617480000,0000;24,9139
;;;;;;617520000,0000;25,4470
;;;;;;617560000,0000;25,3151
;;;;;;617600000,0000;25,5818
;;;;;;617640000,0000;25,0472
;;;;;;617680000,0000;25,5824
;;;;;;617720000,0000;24,6471
;;;;;;617760000,0000;25,0480
;;;;;;617800000,0000;27,2325
;;;;;;617840000,0000;25,8498
;;;;;;617880000,0000;25,0488
;;;;;;617920000,0000;24,7826
;;;;;;617960000,0000;24,7829
;;;;;;618000000,0000;24,9174
;;;;;;618040000,0000;25,7169
;;;;;;618080000,0000;24,7836
;;;;;;618120000,0000;26,1180
;;;;;;618160000,0000;24,7841
;;;;;;618200000,0000;25,0508
;;;;;;618240000,0000;25,0510
;;;;;;618280000,0000;24,2500
;;;;;;618320000,0000;25,5864
;;;;;;618360000,0000;24,5169
;;;;;;618400000,0000;25,5869
;;;;;;618440000,0000;24,9200
;;;;;;618480000,0000;24,2512
;;;;;;618520000,0000;25,1869
;;;;;;618560000,0000;25,1871
;;;;;;618600000,0000;25,0531
;;;;;;618640000,0000;25,4540
;;;;;;618680000,0000;25,0536
;;;;;;618720000,0000;24,3867
;;;;;;618760000,0000;24,3869
;;;;;;618800000,0000;25,3227
;;;;;;618840000,0000;26,2584
;;;;;;618880000,0000;25,3231
;;;;;;618920000,0000;25,4555
;;;;;;618960000,0000;24,2538
;;;;;;619000000,0000;24,9231
;;;;;;619040000,0000;25,5903
;;;;;;619080000,0000;24,7892
;;;;;;619120000,0000;24,9236
;;;;;;619160000,0000;25,1903
;;;;;;619200000,0000;25,0562
;;;;;;619240000,0000;25,9919
;;;;;;619280000,0000;24,2553
;;;;;;619320000,0000;25,3252
;;;;;;619360000,0000;24,3899
;;;;;;619400000,0000;25,8584
;;;;;;619440000,0000;24,9251
;;;;;;619480000,0000;25,3259
;;;;;;619520000,0000;24,0001
;;;;;;619560000,0000;27,2421
;;;;;;619600000,0000;24,7916
;;;;;;619640000,0000;24,3911
;;;;;;619680000,0000;25,4589
;;;;;;619720000,0000;24,5236
;;;;;;619760000,0000;24,6580
;;;;;;619800000,0000;26,2627
;;;;;;619840000,0000;25,3274
;;;;;;619880000,0000;25,1933
;;;;;;619920000,0000;24,6585
;;;;;;619960000,0000;24,9270
;;;;;;620000000,0000;25,1937
;;;;;;620000000,0000;26,2635
;;;;;;620040000,0000;25,3281
;;;;;;620080000,0000;25,4604
;;;;;;620120000,0000;26,1276
;;;;;;620160000,0000;25,8613
;;;;;;620200000,0000;25,0601
;;;;;;620240000,0000;24,7938
;;;;;;620280000,0000;24,6597
;;;;;;620320000,0000;25,3289
;;;;;;620360000,0000;25,8619
;;;;;;620400000,0000;24,9285
;;;;;;620440000,0000;25,3292
;;;;;;620480000,0000;24,7945
;;;;;;620520000,0000;26,2650
;;;;;;620560000,0000;24,6604
;;;;;;620600000,0000;25,7282
;;;;;;620640000,0000;24,6606
;;;;;;620680000,0000;25,8626
;;;;;;620720000,0000;25,0614
;;;;;;620760000,0000;24,9293
;;;;;;620800000,0000;26,6865
;;;;;;620840000,0000;25,0616
;;;;;;620880000,0000;25,1959
;;;;;;620920000,0000;24,7954
;;;;;;620960000,0000;26,1296
;;;;;;621000000,0000;25,0619
;;;;;;621040000,0000;25,5968
;;;;;;621080000,0000;25,7291
;;;;;;621120000,0000;26,1298
;;;;;;621160000,0000;25,0621
;;;;;;621200000,0000;25,0621
;;;;;;621240000,0000;24,9300
;;;;;;621280000,0000;25,8635
;;;;;;621320000,0000;24,5273
;;;;;;621360000,0000;24,7958
;;;;;;621400000,0000;25,4629
;;;;;;621440000,0000;24,7959
;;;;;;621480000,0000;25,5972
;;;;;;621520000,0000;26,4066
;;;;;;621560000,0000;25,1965
;;;;;;621600000,0000;24,9301
;;;;;;621640000,0000;25,3308
;;;;;;621680000,0000;26,1300
;;;;;;621720000,0000;24,5274
;;;;;;621760000,0000;24,3952
;;;;;;621800000,0000;24,7958
;;;;;;621840000,0000;24,5274
;;;;;;621880000,0000;25,7293
;;;;;;621920000,0000;24,2609
;;;;;;621960000,0000;24,2608
;;;;;;622000000,0000;24,7957
;;;;;;622040000,0000;25,4627
;;;;;;622080000,0000;25,9975
;;;;;;622120000,0000;29,4141
;;;;;;622160000,0000;32,1535
;;;;;;622200000,0000;33,3229
;;;;;;622240000,0000;33,5811
;;;;;;622280000,0000;36,2168
;;;;;;622320000,0000;33,1925
;;;;;;622360000,0000;29,9527
;;;;;;622400000,0000;30,0868
;;;;;;622440000,0000;29,9525
;;;;;;622480000,0000;29,8161
;;;;;;622520000,0000;30,3489
;;;;;;622560000,0000;28,5997
;;;;;;622600000,0000;28,3291
;;;;;;622640000,0000;29,6814
;;;;;;622680000,0000;29,9518
;;;;;;622720000,0000;30,2201
;;;;;;622760000,0000;30,4742
;;;;;;622800000,0000;31,3628
;;;;;;622840000,0000;31,3627
;;;;;;622880000,0000;34,3562
;;;;;;622920000,0000;35,6841
;;;;;;622960000,0000;34,7545
;;;;;;623000000,0000;33,5788
;;;;;;623040000,0000;32,9319
;;;;;;623080000,0000;32,1508
;;;;;;623120000,0000;30,8510
;;;;;;623160000,0000;30,0841
;;;;;;623200000,0000;28,4610
;;;;;;623240000,0000;28,5970
;;;;;;623280000,0000;28,0558
;;;;;;623320000,0000;27,3784
;;;;;;623360000,0000;28,0554
;;;;;;623400000,0000;30,7234
;;;;;;623440000,0000;30,9774
;;;;;;623480000,0000;30,5969
;;;;;;623520000,0000;30,4705
;;;;;;623560000,0000;29,8113
;;;;;;623600000,0000;29,6769
;;;;;;623640000,0000;30,9762
;;;;;;623680000,0000;32,7981
;;;;;;623720000,0000;32,0148
;;;;;;623760000,0000;29,8100
;;;;;;623800000,0000;30,4686
;;;;;;623840000,0000;31,2269
;;;;;;623880000,0000;32,4061
;;;;;;623920000,0000;33,3149
;;;;;;623960000,0000;35,4114
;;;;;;624000000,0000;35,5453
;;;;;;624040000,0000;35,4107
;;;;;;624080000,0000;34,7474
;;;;;;624120000,0000;35,6764
;;;;;;624160000,0000;35,1452
;;;;;;624200000,0000;35,6757
;;;;;;624240000,0000;33,6985
;;;;;;624280000,0000;33,4419
;;;;;;624320000,0000;30,9705
;;;;;;624360000,0000;28,5885
;;;;;;624400000,0000;28,9949
;;;;;;624440000,0000;28,7240
;;;;;;624480000,0000;27,0925
;;;;;;624520000,0000;27,2324
;;;;;;624560000,0000;26,2516
;;;;;;624600000,0000;25,8485
;;;;;;624640000,0000;28,1807
;;;;;;624680000,0000;26,3906
;;;;;;624720000,0000;26,6707
;;;;;;624760000,0000;26,9489
;;;;;;624800000,0000;29,5312
;;;;;;624840000,0000;28,7192
;;;;;;624880000,0000;29,6644
;;;;;;624920000,0000;30,0686
;;;;;;624960000,0000;30,2023
;;;;;;625000000,0000;30,5820
;;;;;;625040000,0000;30,3293
;;;;;;625080000,0000;31,8703
;;;;;;625120000,0000;34,0763
;;;;;;625160000,0000;33,5592
;;;;;;625200000,0000;32,7817
;;;;;;625240000,0000;30,5785
;;;;;;625280000,0000;27,8995
;;;;;;625320000,0000;26,9410
;;;;;;625360000,0000;25,9723
;;;;;;625400000,0000;26,6611
;;;;;;625440000,0000;26,3798
;;;;;;625480000,0000;28,5736
;;;;;;625520000,0000;27,2185
;;;;;;625560000,0000;30,4474
;;;;;;625600000,0000;32,1246
;;;;;;625640000,0000;33,0330
;;;;;;625680000,0000;33,2926
;;;;;;625720000,0000;31,2033
;;;;;;625760000,0000;32,3821
;;;;;;625800000,0000;31,4642
;;;;;;625840000,0000;33,8064
;;;;;;625880000,0000;32,9007
;;;;;;625920000,0000;33,1582
;;;;;;625960000,0000;32,1183
;;;;;;626000000,0000;30,8180
;;;;;;626040000,0000;29,9163
;;;;;;626080000,0000;30,6904
;;;;;;626120000,0000;32,5058
;;;;;;626160000,0000;30,4367
;;;;;;626200000,0000;30,0475
;;;;;;626240000,0000;28,5600
;;;;;;626280000,0000;30,1801
;;;;;;626320000,0000;28,8289
;;;;;;626360000,0000;30,0443
;;;;;;626400000,0000;29,7730
;;;;;;626440000,0000;30,8094
;;;;;;626480000,0000;28,9619
;;;;;;626520000,0000;26,6406
;;;;;;626560000,0000;27,0587
;;;;;;626600000,0000;26,2180
;;;;;;626640000,0000;27,7404
;;;;;;626680000,0000;27,4670
;;;;;;626720000,0000;27,1957
;;;;;;626760000,0000;28,8198
;;;;;;626800000,0000;29,3619
;;;;;;626840000,0000;29,2248
;;;;;;626880000,0000;29,2239
;;;;;;626920000,0000;28,5457
;;;;;;626960000,0000;27,1904
;;;;;;627000000,0000;25,8065
;;;;;;627040000,0000;25,8056
;;;;;;627080000,0000;26,6283
;;;;;;627120000,0000;26,3468
;;;;;;627160000,0000;26,4862
;;;;;;627200000,0000;26,6255
;;;;;;627240000,0000;29,2156
;;;;;;627280000,0000;29,8898
;;;;;;627320000,0000;29,8889
;;;;;;627360000,0000;30,1564
;;;;;;627400000,0000;29,6165
;;;;;;627440000,0000;27,5858
;;;;;;627480000,0000;28,8030
;;;;;;627520000,0000;29,3450
;;;;;;627560000,0000;28,8010
;;;;;;627600000,0000;29,2068
;;;;;;627640000,0000;26,4744
;;;;;;627680000,0000;27,8503
;;;;;;627720000,0000;29,4742
;;;;;;627760000,0000;31,6839
;;;;;;627800000,0000;32,2075
;;;;;;627840000,0000;33,1156
;;;;;;627880000,0000;33,5030
;;;;;;627920000,0000;33,1135
;;;;;;627960000,0000;33,1124
;;;;;;628000000,0000;32,4626
;;;;;;628040000,0000;34,0153
;;;;;;628080000,0000;33,4976
;;;;;;628120000,0000;32,9779
;;;;;;628160000,0000;32,0678
;;;;;;628200000,0000;30,7671
;;;;;;628240000,0000;28,3763
;;;;;;628280000,0000;26,5977
;;;;;;628320000,0000;26,5966
;;;;;;628360000,0000;27,5615
;;;;;;628400000,0000;26,7347
;;;;;;628440000,0000;27,9660
;;;;;;628480000,0000;28,7763
;;;;;;628520000,0000;29,3182
;;;;;;628560000,0000;31,7941
;;;;;;628600000,0000;30,1233
;;;;;;628640000,0000;29,0442
;;;;;;628680000,0000;27,0052
;;;;;;628720000,0000;27,5511
;;;;;;628760000,0000;27,5500
;;;;;;628800000,0000;27,0017
;;;;;;628840000,0000;27,4113
;;;;;;628880000,0000;26,9993
;;;;;;628920000,0000;28,7634
;;;;;;628960000,0000;29,1689
;;;;;;629000000,0000;30,8720
;;;;;;629040000,0000;31,9100
;;;;;;629080000,0000;32,3013
;;;;;;629120000,0000;30,7401
;;;;;;629160000,0000;31,5117
;;;;;;629200000,0000;32,6880
;;;;;;629240000,0000;32,1661
;;;;;;629280000,0000;32,2950
;;;;;;629320000,0000;31,7711
;;;;;;629360000,0000;31,9000
;;;;;;629400000,0000;32,1610
;;;;;;629440000,0000;31,6351
;;;;;;629480000,0000;33,0676
;;;;;;629520000,0000;33,4547
;;;;;;629560000,0000;34,0981
;;;;;;629600000,0000;35,4248
;;;;;;629640000,0000;33,8372
;;;;;;629680000,0000;34,3586
;;;;;;629720000,0000;31,8883
;;;;;;629760000,0000;31,4924
;;;;;;629800000,0000;31,0985
;;;;;;629840000,0000;31,3596
;;;;;;629880000,0000;31,0959
;;;;;;629920000,0000;27,6494
;;;;;;629960000,0000;27,3755
;;;;;;630000000,0000;26,6847
;;;;;;630040000,0000;25,1865
;;;;;;630080000,0000;24,3818
;;;;;;630120000,0000;25,3159
;;;;;;630160000,0000;24,6475
;;;;;;630200000,0000;24,7803
;;;;;;630240000,0000;27,7726
;;;;;;630280000,0000;25,8452
;;;;;;630320000,0000;24,6419
;;;;;;630360000,0000;24,9069
;;;;;;630400000,0000;26,2498
;;;;;;630440000,0000;24,7719
;;;;;;630480000,0000;24,6362
;;;;;;630520000,0000;24,7690
;;;;;;630560000,0000;25,8353
;;;;;;630600000,0000;24,8983
;;;;;;630640000,0000;24,7647
;;;;;;630680000,0000;25,6967
;;;;;;630720000,0000;25,6953
;;;;;;630760000,0000;24,3577
;;;;;;630800000,0000;24,7589
;;;;;;630840000,0000;24,4889
;;;;;;630880000,0000;24,8881
;;;;;;630920000,0000;24,8866
;;;;;;630960000,0000;24,6187
;;;;;;631000000,0000;25,4185
;;;;;;631040000,0000;25,2828
;;;;;;631080000,0000;24,4800
;;;;;;631120000,0000;25,0134
;;;;;;631160000,0000;25,4125
;;;;;;631200000,0000;25,6774
;;;;;;631240000,0000;25,0089
;;;;;;631280000,0000;25,5402
;;;;;;631320000,0000;26,4965
;;;;;;631360000,0000;25,5371
;;;;;;631400000,0000;25,5356
;;;;;;631440000,0000;25,9347
;;;;;;631480000,0000;25,4003
;;;;;;631520000,0000;25,2645
;;;;;;631560000,0000;24,5959
;;;;;;631600000,0000;25,3956
;;;;;;631640000,0000;24,7270
;;;;;;631680000,0000;26,0616
;;;;;;631720000,0000;24,8560
;;;;;;631760000,0000;25,2551
;;;;;;631800000,0000;24,4522
;;;;;;631840000,0000;25,6526
;;;;;;631880000,0000;26,4746
;;;;;;631920000,0000;25,5152
;;;;;;631960000,0000;25,7820
;;;;;;632000000,0000;24,7127
;;;;;;632040000,0000;25,5103
;;;;;;632080000,0000;24,8417
;;;;;;632120000,0000;25,6413
;;;;;;632160000,0000;25,5055
;;;;;;632200000,0000;24,1697
;;;;;;632240000,0000;24,4345
;;;;;;632280000,0000;25,7690
;;;;;;632320000,0000;24,8319
;;;;;;632360000,0000;24,9645
;;;;;;632400000,0000;25,6299
;;;;;;632440000,0000;23,8975
;;;;;;632480000,0000;26,8692
;;;;;;632520000,0000;26,4486
;;;;;;632560000,0000;26,4469
;;;;;;632600000,0000;25,6216
;;;;;;632640000,0000;26,4435
;;;;;;632680000,0000;24,5505
;;;;;;632720000,0000;25,3501
;;;;;;632760000,0000;24,6813
;;;;;;632800000,0000;25,0803
;;;;;;632840000,0000;24,6780
;;;;;;632880000,0000;24,9427
;;;;;;632920000,0000;24,2719
;;;;;;632960000,0000;23,8756
;;;;;;633000000,0000;24,8033
;;;;;;633040000,0000;25,0701
;;;;;;633080000,0000;25,8676
;;;;;;633120000,0000;25,1988
;;;;;;633160000,0000;24,6643
;;;;;;633200000,0000;24,2598
;;;;;;633240000,0000;25,0614
;;;;;;633280000,0000;24,5248
;;;;;;633320000,0000;25,3244
;;;;;;633360000,0000;24,5213
;;;;;;633400000,0000;25,1867
;;;;;;633440000,0000;24,5179
;;;;;;633480000,0000;24,5161
;;;;;;633520000,0000;24,9150
;;;;;;633560000,0000;38,1285
;;;;;;633600000,0000;24,9115
;;;;;;633640000,0000;24,2406
;;;;;;633680000,0000;24,7737
;;;;;;633720000,0000;24,7719
;;;;;;633760000,0000;25,5714
;;;;;;633800000,0000;24,6362
;;;;;;633840000,0000;25,3014
;;;;;;633880000,0000;25,1654
;;;;;;633920000,0000;25,8307
;;;;;;633960000,0000;25,0296
;;;;;;634000000,0000;24,0923
;;;;;;634040000,0000;25,4246
;;;;;;634080000,0000;26,5211
;;;;;;634120000,0000;25,6895
;;;;;;634160000,0000;25,4192
;;;;;;634200000,0000;25,5516
;;;;;;634240000,0000;24,7485
;;;;;;634280000,0000;25,1473
;;;;;;634320000,0000;26,2295
;;;;;;634360000,0000;25,6786
;;;;;;634400000,0000;25,0097
;;;;;;634440000,0000;24,4729
;;;;;;634480000,0000;25,2724
;;;;;;634520000,0000;26,3606
;;;;;;634560000,0000;25,0023
;;;;;;634600000,0000;24,3313
;;;;;;634640000,0000;26,3551
;;;;;;634680000,0000;24,8625
;;;;;;634720000,0000;24,0594
;;;;;;634760000,0000;26,2092
;;;;;;634800000,0000;26,0670
;;;;;;634840000,0000;25,7886
;;;;;;634880000,0000;26,2036
;;;;;;634920000,0000;24,4507
;;;;;;634960000,0000;25,5166
;;;;;;635000000,0000;25,1140
;;;;;;635040000,0000;24,9800
;;;;;;635080000,0000;24,7096
;;;;;;635120000,0000;25,3748
;;;;;;635160000,0000;24,7059
;;;;;;635200000,0000;24,8382
;;;;;;635240000,0000;23,9008
;;;;;;635280000,0000;24,9686
;;;;;;635320000,0000;24,9667
;;;;;;635360000,0000;24,4300
;;;;;;635400000,0000;25,7622
;;;;;;635440000,0000;25,8966
;;;;;;635480000,0000;23,8894
;;;;;;635520000,0000;24,0217
;;;;;;635560000,0000;24,9553
;;;;;;635600000,0000;25,0856
;;;;;;635640000,0000;24,8173
;;;;;;635680000,0000;24,6811
;;;;;;635720000,0000;24,8134
;;;;;;635760000,0000;24,6773
;;;;;;635800000,0000;24,4090
;;;;;;635840000,0000;24,6734
;;;;;;635880000,0000;24,9400
;;;;;;635920000,0000;25,0702
;;;;;;635960000,0000;25,2025
;;;;;;636000000,0000;25,7334
;;;;;;636040000,0000;25,3309
;;;;;;636080000,0000;24,3954
;;;;;;636120000,0000;24,7942
;;;;;;636160000,0000;23,9909
;;;;;;636200000,0000;25,4573
;;;;;;636240000,0000;24,3877
;;;;;;636280000,0000;24,7864
;;;;;;636320000,0000;26,4155
;;;;;;636360000,0000;24,5161
;;;;;;636400000,0000;25,0470
;;;;;;636440000,0000;25,5799
;;;;;;636480000,0000;25,4437
;;;;;;636520000,0000;25,4417
;;;;;;636560000,0000;24,3721
;;;;;;636600000,0000;24,9050
;;;;;;636640000,0000;24,9030
;;;;;;636680000,0000;24,9011
;;;;;;636720000,0000;25,0313
;;;;;;636760000,0000;25,9730
;;;;;;636800000,0000;24,0918
;;;;;;636840000,0000;25,1596
;;;;;;636880000,0000;24,2221
;;;;;;636920000,0000;24,6208
;;;;;;636960000,0000;24,0840
;;;;;;637000000,0000;24,4847
;;;;;;637040000,0000;24,3485
;;;;;;637080000,0000;24,3465
;;;;;;637120000,0000;23,8096
;;;;;;637160000,0000;25,0096
;;;;;;637200000,0000;26,7912
;;;;;;637240000,0000;25,6727
;;;;;;637280000,0000;24,0681
;;;;;;637320000,0000;25,1359
;;;;;;637360000,0000;24,4669
;;;;;;637400000,0000;24,9977
;;;;;;637440000,0000;24,3287
;;;;;;637480000,0000;24,9937
;;;;;;637520000,0000;24,1905
;;;;;;637560000,0000;25,1240
;;;;;;637600000,0000;24,5871
;;;;;;637640000,0000;25,3864
;;;;;;637680000,0000;24,0483
;;;;;;637720000,0000;24,0463
;;;;;;637760000,0000;25,2462
;;;;;;637800000,0000;25,1121
;;;;;;637840000,0000;25,6429
;;;;;;637880000,0000;25,2403
;;;;;;637920000,0000;24,3048
;;;;;;637960000,0000;23,6398
;;;;;;638000000,0000;24,5672
;;;;;;638040000,0000;25,5007
;;;;;;638080000,0000;28,1019
;;;;;;638120000,0000;32,6922
;;;;;;638160000,0000;34,9171
;;;;;;638200000,0000;35,5801
;;;;;;638240000,0000;35,4460
;;;;;;638280000,0000;35,9687
;;;;;;638320000,0000;35,9667
;;;;;;638360000,0000;34,9071
;;;;;;638400000,0000;34,5065
;;;;;;638440000,0000;34,6387
;;;;;;638480000,0000;32,4159
;;;;;;638520000,0000;32,2837
;;;;;;638560000,0000;32,2817
;;;;;;638600000,0000;29,8250
;;;;;;638640000,0000;30,5816
;;;;;;638680000,0000;30,1993
;;;;;;638720000,0000;30,3234
;;;;;;638760000,0000;31,2264
;;;;;;638800000,0000;31,4868
;;;;;;638840000,0000;32,9165
;;;;;;638880000,0000;32,3959
;;;;;;638920000,0000;33,4271
;;;;;;638960000,0000;31,6110
;;;;;;639000000,0000;32,2598
;;;;;;639040000,0000;31,3446
;;;;;;639080000,0000;32,3860
;;;;;;639120000,0000;31,0763
;;;;;;639160000,0000;31,6010
;;;;;;639200000,0000;32,8986
;;;;;;639240000,0000;30,9401
;;;;;;639280000,0000;30,0433
;;;;;;639320000,0000;28,5831
;;;;;;639360000,0000;26,5433
;;;;;;639400000,0000;26,6816
;;;;;;639440000,0000;25,9800
;;;;;;639480000,0000;27,7616
;;;;;;639520000,0000;29,6510
;;;;;;639560000,0000;30,2815
;;;;;;639600000,0000;31,9696
;;;;;;639640000,0000;32,3581
;;;;;;639680000,0000;34,3105
;;;;;;639720000,0000;35,3722
;;;;;;639760000,0000;51,7256
;;;;;;639800000,0000;33,6416
;;;;;;639840000,0000;42,4905
;;;;;;639880000,0000;31,1707
;;;;;;639920000,0000;30,1376
;;;;;;639960000,0000;43,6641
;;;;;;640000000,0000;27,7359
;;;;;;640000000,0000;29,4930
;;;;;;640040000,0000;31,6875
;;;;;;640080000,0000;32,4645
;;;;;;640120000,0000;34,0224
;;;;;;640160000,0000;34,0204
;;;;;;640200000,0000;34,4171
;;;;;;640240000,0000;34,9479
;;;;;;640280000,0000;35,9995
;;;;;;640320000,0000;36,2578
;;;;;;640360000,0000;36,9046
;;;;;;640400000,0000;36,9027
;;;;;;640440000,0000;36,1218
;;;;;;640480000,0000;35,9897
;;;;;;640520000,0000;35,8576
;;;;;;640560000,0000;34,7980
;;;;;;640600000,0000;33,7345
;;;;;;640640000,0000;31,3958
;;;;;;640680000,0000;29,0550
;;;;;;640720000,0000;27,7006
;;;;;;640760000,0000;28,5122
;;;;;;640800000,0000;29,8423
;;;;;;640840000,0000;30,8614
;;;;;;640880000,0000;32,1671
;;;;;;640920000,0000;33,2004
;;;;;;640960000,0000;34,3800
;;;;;;641000000,0000;34,3781
;;;;;;641040000,0000;34,5104
;;;;;;641080000,0000;33,9756
;;;;;;641120000,0000;32,4138
;;;;;;641160000,0000;32,8024
;;;;;;641200000,0000;29,0299
;;;;;;641240000,0000;27,5413
;;;;;;641280000,0000;25,7497
;;;;;;641320000,0000;26,8582
;;;;;;641360000,0000;25,6056
;;;;;;641400000,0000;27,2612
;;;;;;641440000,0000;25,8824
;;;;;;641480000,0000;26,2995
;;;;;;641520000,0000;26,5782
;;;;;;641560000,0000;26,9831
;;;;;;641600000,0000;28,1994
;;;;;;641640000,0000;26,4323
;;;;;;641680000,0000;26,4304
;;;;;;641720000,0000;27,3823
;;;;;;641760000,0000;26,8374
;;;;;;641800000,0000;25,1821
;;;;;;641840000,0000;26,6995
;;;;;;641880000,0000;26,5613
;;;;;;641920000,0000;25,8599
;;;;;;641960000,0000;26,4173
;;;;;;642000000,0000;28,0465
;;;;;;642040000,0000;28,7219
;;;;;;642080000,0000;29,5274
;;;;;;642120000,0000;30,4123
;;;;;;642160000,0000;31,3236
;;;;;;642200000,0000;31,4540
;;;;;;642240000,0000;30,0265
;;;;;;642280000,0000;30,5310
;;;;;;642320000,0000;29,7706
;;;;;;642360000,0000;29,1099
;;;;;;642400000,0000;27,8919
;;;;;;642440000,0000;29,2425
;;;;;;642480000,0000;27,6177
;;;;;;642520000,0000;26,5319
;;;;;;642560000,0000;27,0732
;;;;;;642600000,0000;28,6963
;;;;;;642640000,0000;27,8810
;;;;;;642680000,0000;27,8792
;;;;;;642720000,0000;29,0936
;;;;;;642760000,0000;29,2281
;;;;;;642800000,0000;29,6229
;;;;;;642840000,0000;29,7472
;;;;;;642880000,0000;29,4912
;;;;;;642920000,0000;31,1592
;;;;;;642960000,0000;30,7629
;;;;;;643000000,0000;31,1556
;;;;;;643040000,0000;30,4970
;;;;;;643080000,0000;31,5447
;;;;;;643120000,0000;32,3218
;;;;;;643160000,0000;31,8015
;;;;;;643200000,0000;32,3184
;;;;;;643240000,0000;31,5377
;;;;;;643280000,0000;31,0113
;;;;;;643320000,0000;30,4849
;;;;;;643360000,0000;30,6133
;;;;;;643400000,0000;31,5309
;;;;;;643440000,0000;30,8723
;;;;;;643480000,0000;30,2259
;;;;;;643520000,0000;29,7178
;;;;;;643560000,0000;30,7370
;;;;;;643600000,0000;27,2983
;;;;;;643640000,0000;26,3428
;;;;;;643680000,0000;26,6177
;;;;;;643720000,0000;26,1991
;;;;;;643760000,0000;27,1554
;;;;;;643800000,0000;26,1958
;;;;;;643840000,0000;29,5783
;;;;;;643880000,0000;27,4229
;;;;;;643920000,0000;26,7420
;;;;;;643960000,0000;26,7404
;;;;;;644000000,0000;26,4683
;;;;;;644040000,0000;25,4864
;;;;;;644080000,0000;27,2785
;;;;;;644120000,0000;25,7638
;;;;;;644160000,0000;26,7323
;;;;;;644200000,0000;28,0852
;;;;;;644240000,0000;28,0836
;;;;;;644280000,0000;30,7076
;;;;;;644320000,0000;31,4931
;;;;;;644360000,0000;31,6217
;;;;;;644400000,0000;32,1407
;;;;;;644440000,0000;32,2673
;;;;;;644480000,0000;32,0075
;;;;;;644520000,0000;31,7456
;;;;;;644560000,0000;31,2214
;;;;;;644600000,0000;32,2611
;;;;;;644640000,0000;32,1315
;;;;;;644680000,0000;30,4298
;;;;;;644720000,0000;28,7423
;;;;;;644760000,0000;28,1998
;;;;;;644800000,0000;26,1564
;;;;;;644840000,0000;26,9786
;;;;;;644880000,0000;25,7345
;;;;;;644920000,0000;26,5689
;;;;;;644960000,0000;26,8379
;;;;;;645000000,0000;27,3794
;;;;;;645040000,0000;26,9712
;;;;;;645080000,0000;28,8632
;;;;;;645120000,0000;29,9071
;;;;;;645160000,0000;30,2860
;;;;;;645200000,0000;30,6730
;;;;;;645240000,0000;32,1095
;;;;;;645280000,0000;30,6702
;;;;;;645320000,0000;30,9311
;;;;;;645360000,0000;31,4545
;;;;;;645400000,0000;30,9284
;;;;;;645440000,0000;29,6437
;;;;;;645480000,0000;28,5807
;;;;;;645520000,0000;28,5793
;;;;;;645560000,0000;27,4940
;;;;;;645600000,0000;27,7632
;;;;;;645640000,0000;28,8438
;;;;;;645680000,0000;28,5740
;;;;;;645720000,0000;29,7604
;;;;;;645760000,0000;31,1786
;;;;;;645800000,0000;29,2432
;;;;;;645840000,0000;28,0257
;;;;;;645880000,0000;26,8062
;;;;;;645920000,0000;25,5583
;;;;;;645960000,0000;25,6973
;;;;;;646000000,0000;24,4799
;;;;;;646040000,0000;26,6649
;;;;;;646080000,0000;24,2089
;;;;;;646120000,0000;24,2077
;;;;;;646160000,0000;25,1420
;;;;;;646200000,0000;25,0066
;;;;;;646240000,0000;24,8711
;;;;;;646280000,0000;24,7377
;;;;;;646320000,0000;23,9353
;;;;;;646360000,0000;24,2005
;;;;;;646400000,0000;24,7342
;;;;;;646440000,0000;25,1337
;;;;;;646480000,0000;25,2647
;;;;;;646520000,0000;24,8630
;;;;;;646560000,0000;24,4632
;;;;;;646600000,0000;24,5943
;;;;;;646640000,0000;25,2602
;;;;;;646680000,0000;25,2591
;;;;;;646720000,0000;25,9556
;;;;;;646760000,0000;25,6739
;;;;;;646800000,0000;25,1237
;;;;;;646840000,0000;24,5878
;;;;;;646880000,0000;24,4545
;;;;;;646920000,0000;24,8521
;;;;;;646960000,0000;25,5283
;;;;;;647000000,0000;25,9483
;;;;;;647040000,0000;24,8490
;;;;;;647080000,0000;25,6656
;;;;;;647120000,0000;24,8471
;;;;;;647160000,0000;25,3830
;;;;;;647200000,0000;25,3820
;;;;;;647240000,0000;25,2448
