RE102 limit (X);RE102 limit (Y);RE102 limit (Helicopter) (X);RE102 limit (Helicopter) (Y);RE102 limit (Large Aircraft) (X);RE102 limit (Large Aircraft) (Y);Trace 1  (X);Trace 1  (Y)
;;;;;;157320000,0000;19,9784
;;;;;;157360000,0000;20,5110
;;;;;;157400000,0000;22,0300
;;;;;;157440000,0000;21,8895
;;;;;;157480000,0000;21,0595
;;;;;;157520000,0000;20,7746
;;;;;;157560000,0000;20,9107
;;;;;;157600000,0000;22,0087
;;;;;;157640000,0000;20,7618
;;;;;;157680000,0000;21,7277
;;;;;;157720000,0000;20,3364
;;;;;;157760000,0000;20,6087
;;;;;;157800000,0000;20,6045
;;;;;;157840000,0000;20,1915
;;;;;;157880000,0000;21,2957
;;;;;;157920000,0000;20,5918
;;;;;;157960000,0000;20,5876
;;;;;;158000000,0000;21,6938
;;;;;;158040000,0000;20,1704
;;;;;;158080000,0000;21,2746
;;;;;;158120000,0000;22,0880
;;;;;;158160000,0000;20,1579
;;;;;;158200000,0000;21,1218
;;;;;;158240000,0000;21,6687
;;;;;;158280000,0000;20,2776
;;;;;;158320000,0000;22,8807
;;;;;;158360000,0000;20,2693
;;;;;;158400000,0000;19,8645
;;;;;;158440000,0000;20,3973
;;;;;;158480000,0000;19,9905
;;;;;;158520000,0000;20,6697
;;;;;;158560000,0000;19,4495
;;;;;;158600000,0000;20,8019
;;;;;;158640000,0000;21,0765
;;;;;;158680000,0000;20,7938
;;;;;;158720000,0000;20,7897
;;;;;;158760000,0000;21,2047
;;;;;;158800000,0000;20,7817
;;;;;;158840000,0000;21,1966
;;;;;;158880000,0000;20,6333
;;;;;;158920000,0000;20,9100
;;;;;;158960000,0000;20,3447
;;;;;;159000000,0000;20,0723
;;;;;;159040000,0000;21,0364
;;;;;;159080000,0000;20,8942
;;;;;;159120000,0000;21,3092
;;;;;;159160000,0000;21,8483
;;;;;;159200000,0000;20,7421
;;;;;;159240000,0000;20,7382
;;;;;;159280000,0000;21,1533
;;;;;;159320000,0000;21,0091
;;;;;;159360000,0000;21,5564
;;;;;;159400000,0000;20,8631
;;;;;;159440000,0000;20,7190
;;;;;;159480000,0000;21,2745
;;;;;;159520000,0000;20,1541
;;;;;;159560000,0000;20,4269
;;;;;;159600000,0000;20,5635
;;;;;;159640000,0000;20,9787
;;;;;;159680000,0000;20,8367
;;;;;;159720000,0000;21,6587
;;;;;;159760000,0000;22,1980
;;;;;;159800000,0000;21,6513
;;;;;;159840000,0000;21,1005
;;;;;;159880000,0000;21,5077
;;;;;;159920000,0000;21,7766
;;;;;;159960000,0000;22,5844
;;;;;;160000000,0000;21,0860
;;;;;;160040000,0000;20,9421
;;;;;;160080000,0000;21,4896
;;;;;;160120000,0000;21,0752
;;;;;;160160000,0000;22,1618
;;;;;;160200000,0000;20,9278
;;;;;;160240000,0000;21,2049
;;;;;;160280000,0000;20,5017
;;;;;;160320000,0000;21,4682
;;;;;;160360000,0000;21,7372
;;;;;;160400000,0000;21,4612
;;;;;;160440000,0000;20,9065
;;;;;;160480000,0000;19,8007
;;;;;;160520000,0000;21,0398
;;;;;;160560000,0000;21,0362
;;;;;;160600000,0000;20,3331
;;;;;;160640000,0000;20,6103
;;;;;;160680000,0000;20,8854
;;;;;;160720000,0000;21,4331
;;;;;;160760000,0000;20,5998
;;;;;;160800000,0000;21,4261
;;;;;;160840000,0000;21,5589
;;;;;;160880000,0000;19,2329
;;;;;;160920000,0000;20,3053
;;;;;;160960000,0000;20,8611
;;;;;;161000000,0000;21,9518
;;;;;;161040000,0000;20,9946
;;;;;;161080000,0000;20,2915
;;;;;;161120000,0000;20,2881
;;;;;;161160000,0000;20,2847
;;;;;;161200000,0000;19,7383
;;;;;;161240000,0000;19,8691
;;;;;;161280000,0000;19,7315
;;;;;;161320000,0000;20,9707
;;;;;;161360000,0000;20,8270
;;;;;;161400000,0000;20,1240
;;;;;;161440000,0000;20,4013
;;;;;;161480000,0000;21,0975
;;;;;;161520000,0000;19,7112
;;;;;;161560000,0000;20,6719
;;;;;;161600000,0000;20,1072
;;;;;;161640000,0000;21,3546
;;;;;;161680000,0000;19,6978
;;;;;;161720000,0000;19,8287
;;;;;;161760000,0000;21,0741
;;;;;;161800000,0000;19,8221
;;;;;;161840000,0000;19,6846
;;;;;;161880000,0000;20,5049
;;;;;;161920000,0000;19,9444
;;;;;;161960000,0000;20,4983
;;;;;;162000000,0000;20,3547
;;;;;;162040000,0000;19,4017
;;;;;;162080000,0000;20,3482
;;;;;;162120000,0000;20,9042
;;;;;;162160000,0000;20,7606
;;;;;;162200000,0000;22,6630
;;;;;;162240000,0000;20,3352
;;;;;;162280000,0000;19,9150
;;;;;;162320000,0000;20,3287
;;;;;;162360000,0000;20,3255
;;;;;;162400000,0000;20,6029
;;;;;;162440000,0000;20,1787
;;;;;;162480000,0000;20,5965
;;;;;;162520000,0000;20,7316
;;;;;;162560000,0000;19,3597
;;;;;;162600000,0000;19,8893
;;;;;;162640000,0000;21,4094
;;;;;;162680000,0000;20,7189
;;;;;;162720000,0000;19,0806
;;;;;;162760000,0000;21,3999
;;;;;;162800000,0000;20,7094
;;;;;;162840000,0000;20,7062
;;;;;;162880000,0000;19,7350
;;;;;;162920000,0000;20,2810
;;;;;;162960000,0000;20,9775
;;;;;;163000000,0000;20,9743
;;;;;;163040000,0000;19,9910
;;;;;;163080000,0000;19,7194
;;;;;;163120000,0000;19,8485
;;;;;;163160000,0000;20,4026
;;;;;;163200000,0000;20,2592
;;;;;;163240000,0000;20,2561
;;;;;;163280000,0000;19,8361
;;;;;;163320000,0000;21,7631
;;;;;;163360000,0000;20,2469
;;;;;;163400000,0000;19,8269
;;;;;;163440000,0000;19,8239
;;;;;;163480000,0000;19,4202
;;;;;;163520000,0000;19,8178
;;;;;;163560000,0000;20,9313
;;;;;;163600000,0000;20,3690
;;;;;;163640000,0000;19,5423
;;;;;;163680000,0000;19,6735
;;;;;;163720000,0000;19,5363
;;;;;;163760000,0000;21,0525
;;;;;;163800000,0000;20,0733
;;;;;;163840000,0000;19,9300
;;;;;;163880000,0000;20,4883
;;;;;;163920000,0000;19,1207
;;;;;;163960000,0000;21,0376
;;;;;;164000000,0000;19,5154
;;;;;;164040000,0000;20,0555
;;;;;;164080000,0000;21,1629
;;;;;;164120000,0000;19,9092
;;;;;;164160000,0000;21,5638
;;;;;;164200000,0000;19,6349
;;;;;;164240000,0000;20,0408
;;;;;;164280000,0000;18,9620
;;;;;;164320000,0000;21,0111
;;;;;;164360000,0000;19,7554
;;;;;;164400000,0000;20,7287
;;;;;;164440000,0000;20,0262
;;;;;;164480000,0000;19,8830
;;;;;;164520000,0000;20,1608
;;;;;;164560000,0000;19,3404
;;;;;;164600000,0000;21,2614
;;;;;;164640000,0000;19,6031
;;;;;;164680000,0000;19,4660
;;;;;;164720000,0000;20,2868
;;;;;;164760000,0000;19,1939
;;;;;;164800000,0000;21,5177
;;;;;;164840000,0000;19,4547
;;;;;;164880000,0000;19,8545
;;;;;;164920000,0000;19,3148
;;;;;;164960000,0000;19,8489
;;;;;;165000000,0000;19,4434
;;;;;;165040000,0000;20,2643
;;;;;;165080000,0000;19,1714
;;;;;;165120000,0000;20,9542
;;;;;;165160000,0000;20,9515
;;;;;;165200000,0000;22,1669
;;;;;;165240000,0000;21,2164
;;;;;;165280000,0000;20,2476
;;;;;;165320000,0000;20,1045
;;;;;;165360000,0000;20,9377
;;;;;;165400000,0000;19,1493
;;;;;;165440000,0000;19,2788
;;;;;;165480000,0000;19,4103
;;;;;;165520000,0000;18,8747
;;;;;;165560000,0000;19,4048
;;;;;;165600000,0000;19,5363
;;;;;;165640000,0000;19,3994
;;;;;;165680000,0000;19,1303
;;;;;;165720000,0000;19,6605
;;;;;;165760000,0000;19,3914
;;;;;;165800000,0000;19,3887
;;;;;;165840000,0000;19,5202
;;;;;;165880000,0000;19,6498
;;;;;;165920000,0000;20,7636
;;;;;;165960000,0000;19,3780
;;;;;;166000000,0000;19,5096
;;;;;;166040000,0000;20,0561
;;;;;;166080000,0000;18,4366
;;;;;;166120000,0000;18,4340
;;;;;;166160000,0000;21,1546
;;;;;;166200000,0000;20,1859
;;;;;;166240000,0000;20,1833
;;;;;;166280000,0000;20,8763
;;;;;;166320000,0000;18,0183
;;;;;;166360000,0000;19,4861
;;;;;;166400000,0000;20,0327
;;;;;;166440000,0000;18,4133
;;;;;;166480000,0000;19,6106
;;;;;;166520000,0000;19,4758
;;;;;;166560000,0000;19,8821
;;;;;;166600000,0000;19,4707
;;;;;;166640000,0000;20,8532
;;;;;;166680000,0000;19,4657
;;;;;;166720000,0000;19,3289
;;;;;;166760000,0000;19,4606
;;;;;;166800000,0000;20,0072
;;;;;;166840000,0000;19,1871
;;;;;;166880000,0000;19,3189
;;;;;;166920000,0000;19,4506
;;;;;;166960000,0000;19,5803
;;;;;;167000000,0000;19,0450
;;;;;;167040000,0000;20,9624
;;;;;;167080000,0000;19,0400
;;;;;;167120000,0000;19,4382
;;;;;;167160000,0000;19,9849
;;;;;;167200000,0000;18,7662
;;;;;;167240000,0000;19,0302
;;;;;;167280000,0000;19,1600
;;;;;;167320000,0000;18,7589
;;;;;;167360000,0000;18,4880
;;;;;;167400000,0000;19,1527
;;;;;;167440000,0000;19,6872
;;;;;;167480000,0000;19,4163
;;;;;;167520000,0000;18,8791
;;;;;;167560000,0000;19,0109
;;;;;;167600000,0000;18,2072
;;;;;;167640000,0000;19,2725
;;;;;;167680000,0000;19,2702
;;;;;;167720000,0000;19,2678
;;;;;;167760000,0000;18,9990
;;;;;;167800000,0000;19,3973
;;;;;;167840000,0000;18,9943
;;;;;;167880000,0000;19,1242
;;;;;;167920000,0000;18,7232
;;;;;;167960000,0000;19,7967
;;;;;;168000000,0000;20,0751
;;;;;;168040000,0000;19,5155
;;;;;;168080000,0000;18,8461
;;;;;;168120000,0000;20,2085
;;;;;;168160000,0000;18,8415
;;;;;;168200000,0000;20,2039
;;;;;;168240000,0000;19,5040
;;;;;;168280000,0000;18,7025
;;;;;;168320000,0000;20,0567
;;;;;;168360000,0000;19,3650
;;;;;;168400000,0000;19,3627
;;;;;;168440000,0000;20,0499
;;;;;;168480000,0000;19,3582
;;;;;;168520000,0000;19,3560
;;;;;;168560000,0000;19,3538
;;;;;;168600000,0000;20,0410
;;;;;;168640000,0000;19,3493
;;;;;;168680000,0000;19,6156
;;;;;;168720000,0000;20,4533
;;;;;;168760000,0000;20,5914
;;;;;;168800000,0000;19,6090
;;;;;;168840000,0000;19,6068
;;;;;;168880000,0000;19,7449
;;;;;;168920000,0000;20,1637
;;;;;;168960000,0000;21,6645
;;;;;;169000000,0000;19,7384
;;;;;;169040000,0000;20,2955
;;;;;;169080000,0000;20,0148
;;;;;;169120000,0000;20,0126
;;;;;;169160000,0000;19,4532
;;;;;;169200000,0000;19,3189
;;;;;;169240000,0000;19,7256
;;;;;;169280000,0000;19,8638
;;;;;;169320000,0000;20,2806
;;;;;;169360000,0000;20,9659
;;;;;;169400000,0000;20,6933
;;;;;;169440000,0000;19,9957
;;;;;;169480000,0000;20,8234
;;;;;;169520000,0000;22,0415
;;;;;;169560000,0000;20,5487
;;;;;;169600000,0000;20,9534
;;;;;;169640000,0000;21,6286
;;;;;;169680000,0000;24,7931
;;;;;;169720000,0000;25,5781
;;;;;;169760000,0000;25,8364
;;;;;;169800000,0000;22,8386
;;;;;;169840000,0000;22,4319
;;;;;;169880000,0000;22,7003
;;;;;;169920000,0000;21,6143
;;;;;;169960000,0000;19,9711
;;;;;;170000000,0000;19,8267
;;;;;;170000000,0000;20,3860
;;;;;;170040000,0000;19,6848
;;;;;;170080000,0000;22,0139
;;;;;;170120000,0000;19,8219
;;;;;;170160000,0000;20,1010
;;;;;;170200000,0000;19,0012
;;;;;;170240000,0000;19,2680
;;;;;;170280000,0000;18,4651
;;;;;;170320000,0000;19,9543
;;;;;;170360000,0000;18,9948
;;;;;;170400000,0000;19,1274
;;;;;;170440000,0000;18,3245
;;;;;;170480000,0000;19,9479
;;;;;;170520000,0000;20,0866
;;;;;;170560000,0000;19,6640
;;;;;;170600000,0000;20,2217
;;;;;;170640000,0000;20,6370
;;;;;;170680000,0000;21,1764
;;;;;;170720000,0000;22,5293
;;;;;;170760000,0000;19,5157
;;;;;;170800000,0000;19,6544
;;;;;;170840000,0000;21,5767
;;;;;;170880000,0000;20,7616
;;;;;;170920000,0000;20,0706
;;;;;;170960000,0000;21,4377
;;;;;;171000000,0000;20,3460
;;;;;;171040000,0000;20,7552
;;;;;;171080000,0000;19,9239
;;;;;;171120000,0000;20,3412
;;;;;;171160000,0000;19,6400
;;;;;;171200000,0000;23,3195
;;;;;;171240000,0000;21,1540
;;;;;;171280000,0000;21,4249
;;;;;;171320000,0000;20,8803
;;;;;;171360000,0000;20,0530
;;;;;;171400000,0000;19,7707
;;;;;;171440000,0000;21,6870
;;;;;;171480000,0000;20,0482
;;;;;;171520000,0000;20,4655
;;;;;;171560000,0000;19,4837
;;;;;;171600000,0000;20,1817
;;;;;;171640000,0000;21,4105
;;;;;;171680000,0000;18,8098
;;;;;;171720000,0000;19,8983
;;;;;;171760000,0000;19,6160
;;;;;;171800000,0000;22,3518
;;;;;;171840000,0000;18,9356
;;;;;;171880000,0000;20,8579
;;;;;;171920000,0000;20,4495
;;;;;;171960000,0000;19,8887
;;;;;;172000000,0000;20,3060
;;;;;;172040000,0000;20,7152
;;;;;;172080000,0000;21,5271
;;;;;;172120000,0000;21,2550
;;;;;;172160000,0000;20,0210
;;;;;;172200000,0000;20,1577
;;;;;;172240000,0000;19,8775
;;;;;;172280000,0000;20,1545
;;;;;;172320000,0000;20,0146
;;;;;;172360000,0000;19,3154
;;;;;;172400000,0000;19,7307
;;;;;;172440000,0000;19,5888
;;;;;;172480000,0000;19,5872
;;;;;;172520000,0000;20,4255
;;;;;;172560000,0000;20,8307
;;;;;;172600000,0000;19,0394
;;;;;;172640000,0000;21,3705
;;;;;;172680000,0000;19,8599
;;;;;;172720000,0000;21,0948
;;;;;;172760000,0000;19,9970
;;;;;;172800000,0000;22,3118
;;;;;;172840000,0000;25,0578
;;;;;;172880000,0000;20,9542
;;;;;;172920000,0000;20,2692
;;;;;;172960000,0000;20,1273
;;;;;;173000000,0000;21,0836
;;;;;;173040000,0000;20,1241
;;;;;;173080000,0000;18,7538
;;;;;;173120000,0000;20,9446
;;;;;;173160000,0000;19,4197
;;;;;;173200000,0000;20,6688
;;;;;;173240000,0000;19,8375
;;;;;;173280000,0000;19,4149
;;;;;;173320000,0000;19,8343
;;;;;;173360000,0000;19,1432
;;;;;;173400000,0000;19,0074
;;;;;;173440000,0000;19,8295
;;;;;;173480000,0000;19,2706
;;;;;;173520000,0000;19,9666
;;;;;;173560000,0000;19,2674
;;;;;;173600000,0000;19,1336
;;;;;;173640000,0000;19,2642
;;;;;;173680000,0000;20,0985
;;;;;;173720000,0000;19,2610
;;;;;;173760000,0000;19,2594
;;;;;;173800000,0000;20,6448
;;;;;;173840000,0000;20,7795
;;;;;;173880000,0000;19,1224
;;;;;;173920000,0000;20,0889
;;;;;;173960000,0000;18,4522
;;;;;;174000000,0000;19,3861
;;;;;;174040000,0000;18,9818
;;;;;;174080000,0000;19,8039
;;;;;;174120000,0000;19,1128
;;;;;;174160000,0000;19,9410
;;;;;;174200000,0000;20,6288
;;;;;;174240000,0000;21,1702
;;;;;;174280000,0000;18,7058
;;;;;;174320000,0000;18,8364
;;;;;;174360000,0000;19,3717
;;;;;;174400000,0000;20,0697
;;;;;;174440000,0000;19,3685
;;;;;;174480000,0000;17,8965
;;;;;;174520000,0000;19,5056
;;;;;;174560000,0000;20,0633
;;;;;;174600000,0000;18,4266
;;;;;;174640000,0000;18,2907
;;;;;;174680000,0000;19,3589
;;;;;;174720000,0000;18,2875
;;;;;;174760000,0000;19,7767
;;;;;;174800000,0000;19,6347
;;;;;;174840000,0000;18,1485
;;;;;;174880000,0000;18,9482
;;;;;;174920000,0000;19,3493
;;;;;;174960000,0000;18,6786
;;;;;;175000000,0000;18,4106
;;;;;;175040000,0000;18,4090
;;;;;;175080000,0000;18,9402
;;;;;;175120000,0000;18,0051
;;;;;;175160000,0000;18,5364
;;;;;;175200000,0000;19,6187
;;;;;;175240000,0000;18,9338
;;;;;;175280000,0000;17,8645
;;;;;;175320000,0000;19,4736
;;;;;;175360000,0000;17,9955
;;;;;;175400000,0000;18,3946
;;;;;;175440000,0000;18,6594
;;;;;;175480000,0000;18,5236
;;;;;;175520000,0000;18,3898
;;;;;;175560000,0000;18,7868
;;;;;;175600000,0000;19,1858
;;;;;;175640000,0000;18,3850
;;;;;;175680000,0000;19,0504
;;;;;;175720000,0000;19,4576
;;;;;;175760000,0000;18,3802
;;;;;;175800000,0000;18,1101
;;;;;;175840000,0000;19,1762
;;;;;;175880000,0000;18,3754
;;;;;;175920000,0000;18,3738
;;;;;;175960000,0000;19,8690
;;;;;;176000000,0000;18,9034
;;;;;;176040000,0000;18,1005
;;;;;;176080000,0000;19,7239
;;;;;;176120000,0000;18,0973
;;;;;;176160000,0000;19,2997
;;;;;;176200000,0000;18,3626
;;;;;;176240000,0000;18,7596
;;;;;;176280000,0000;19,4352
;;;;;;176320000,0000;19,1570
;;;;;;176360000,0000;18,8890
;;;;;;176400000,0000;20,2703
;;;;;;176440000,0000;19,4288
;;;;;;176480000,0000;18,8842
;;;;;;176520000,0000;19,9849
;;;;;;176560000,0000;19,1474
;;;;;;176600000,0000;19,5627
;;;;;;176640000,0000;18,8778
;;;;;;176680000,0000;18,7420
;;;;;;176720000,0000;20,2575
;;;;;;176760000,0000;18,4724
;;;;;;176800000,0000;18,8714
;;;;;;176840000,0000;18,8698
;;;;;;176880000,0000;18,4676
;;;;;;176920000,0000;18,3338
;;;;;;176960000,0000;19,8290
;;;;;;177000000,0000;19,8274
;;;;;;177040000,0000;19,1282
;;;;;;177080000,0000;18,4595
;;;;;;177120000,0000;19,5419
;;;;;;177160000,0000;18,9912
;;;;;;177200000,0000;19,8194
;;;;;;177240000,0000;21,0502
;;;;;;177280000,0000;19,2549
;;;;;;177320000,0000;19,8146
;;;;;;177360000,0000;18,9832
;;;;;;177400000,0000;19,6711
;;;;;;177440000,0000;18,5794
;;;;;;177480000,0000;18,7100
;;;;;;177520000,0000;18,9768
;;;;;;177560000,0000;18,3082
;;;;;;177600000,0000;18,5730
;;;;;;177640000,0000;19,1042
;;;;;;177680000,0000;18,8362
;;;;;;177720000,0000;19,3776
;;;;;;177760000,0000;19,9353
;;;;;;177800000,0000;20,2143
;;;;;;177840000,0000;19,2325
;;;;;;177880000,0000;18,4276
;;;;;;177920000,0000;18,5602
;;;;;;177960000,0000;18,8250
;;;;;;178000000,0000;18,5570
;;;;;;178040000,0000;19,3648
;;;;;;178080000,0000;18,6860
;;;;;;178120000,0000;18,2858
;;;;;;178160000,0000;18,9512
;;;;;;178200000,0000;18,6812
;;;;;;178240000,0000;18,9480
;;;;;;178280000,0000;18,0109
;;;;;;178320000,0000;18,5442
;;;;;;178360000,0000;19,9113
;;;;;;178400000,0000;20,0500
;;;;;;178440000,0000;19,3488
;;;;;;178480000,0000;19,7682
;;;;;;178520000,0000;18,9368
;;;;;;178560000,0000;19,0674
;;;;;;178600000,0000;18,9336
;;;;;;178640000,0000;21,2647
;;;;;;178680000,0000;20,0388
;;;;;;178720000,0000;19,3376
;;;;;;178760000,0000;19,0594
;;;;;;178800000,0000;20,5811
;;;;;;178840000,0000;19,6135
;;;;;;178880000,0000;20,0308
;;;;;;178920000,0000;20,0292
;;;;;;178960000,0000;19,6087
;;;;;;179000000,0000;19,8857
;;;;;;179040000,0000;19,6055
;;;;;;179080000,0000;19,0466
;;;;;;179120000,0000;19,7426
;;;;;;179160000,0000;17,9757
;;;;;;179200000,0000;18,6412
;;;;;;179240000,0000;18,5074
;;;;;;179280000,0000;19,1749
;;;;;;179320000,0000;18,9048
;;;;;;179360000,0000;17,9677
;;;;;;179400000,0000;18,7674
;;;;;;179440000,0000;19,0322
;;;;;;179480000,0000;19,0306
;;;;;;179520000,0000;19,0290
;;;;;;179560000,0000;18,8952
;;;;;;179600000,0000;19,5831
;;;;;;179640000,0000;19,7218
;;;;;;179680000,0000;18,3556
;;;;;;179720000,0000;19,9972
;;;;;;179760000,0000;19,4363
;;;;;;179800000,0000;19,8537
;;;;;;179840000,0000;19,8521
;;;;;;179880000,0000;21,3494
;;;;;;179920000,0000;19,7106
;;;;;;179960000,0000;23,8639
;;;;;;180000000,0000;21,2103
;;;;;;180040000,0000;25,4222
;;;;;;180080000,0000;23,8583
;;;;;;180120000,0000;21,2043
;;;;;;180160000,0000;20,6612
;;;;;;180200000,0000;21,4706
;;;;;;180240000,0000;20,9275
;;;;;;180280000,0000;20,9254
;;;;;;180320000,0000;19,8291
;;;;;;180360000,0000;19,8270
;;;;;;180400000,0000;19,9651
;;;;;;180440000,0000;20,5100
;;;;;;180480000,0000;20,1011
;;;;;;180520000,0000;19,5396
;;;;;;180560000,0000;20,7738
;;;;;;180600000,0000;19,6754
;;;;;;180640000,0000;19,5328
;;;;;;180680000,0000;21,1738
;;;;;;180720000,0000;20,7648
;;;;;;180760000,0000;20,0852
;;;;;;180800000,0000;20,3534
;;;;;;180840000,0000;21,9781
;;;;;;180880000,0000;21,0280
;;;;;;180920000,0000;21,0257
;;;;;;180960000,0000;22,9147
;;;;;;181000000,0000;20,8846
;;;;;;181040000,0000;20,0688
;;;;;;181080000,0000;22,2343
;;;;;;181120000,0000;21,0137
;;;;;;181160000,0000;21,9590
;;;;;;181200000,0000;23,5409
;;;;;;181240000,0000;24,5695
;;;;;;181280000,0000;24,0424
;;;;;;181320000,0000;24,8270
;;;;;;181360000,0000;24,1676
;;;;;;181400000,0000;24,0350
;;;;;;181440000,0000;25,3422
;;;;;;181480000,0000;25,3397
;;;;;;181520000,0000;25,2070
;;;;;;181560000,0000;26,2438
;;;;;;181600000,0000;25,4623
;;;;;;181640000,0000;26,1086
;;;;;;181680000,0000;25,3271
;;;;;;181720000,0000;26,2337
;;;;;;181760000,0000;25,1919
;;;;;;181800000,0000;24,7968
;;;;;;181840000,0000;24,9264
;;;;;;181880000,0000;25,3144
;;;;;;181920000,0000;25,4420
;;;;;;181960000,0000;25,6997
;;;;;;182000000,0000;24,7840
;;;;;;182040000,0000;25,0438
;;;;;;182080000,0000;24,6487
;;;;;;182120000,0000;24,2515
;;;;;;182160000,0000;23,4802
;;;;;;182200000,0000;24,2464
;;;;;;182240000,0000;24,1116
;;;;;;182280000,0000;24,1090
;;;;;;182320000,0000;24,6331
;;;;;;182360000,0000;24,6305
;;;;;;182400000,0000;24,4957
;;;;;;182440000,0000;24,4931
;;;;;;182480000,0000;25,2756
;;;;;;182520000,0000;24,6201
;;;;;;182560000,0000;25,0100
;;;;;;182600000,0000;24,3505
;;;;;;182640000,0000;23,8293
;;;;;;182680000,0000;23,5725
;;;;;;182720000,0000;21,9938
;;;;;;182760000,0000;22,1274
;;;;;;182800000,0000;23,0604
;;;;;;182840000,0000;24,4672
;;;;;;182880000,0000;28,9225
;;;;;;182920000,0000;33,8355
;;;;;;182960000,0000;33,8329
;;;;;;183000000,0000;32,7586
;;;;;;183040000,0000;32,5038
;;;;;;183080000,0000;35,5051
;;;;;;183120000,0000;34,0809
;;;;;;183160000,0000;33,8201
;;;;;;183200000,0000;31,7330
;;;;;;183240000,0000;32,2388
;;;;;;183280000,0000;30,1964
;;;;;;183320000,0000;27,2999
;;;;;;183360000,0000;30,1914
;;;;;;183400000,0000;33,1296
;;;;;;183440000,0000;34,5691
;;;;;;183480000,0000;35,7441
;;;;;;183520000,0000;37,8506
;;;;;;183560000,0000;37,5816
;;;;;;183600000,0000;37,8456
;;;;;;183640000,0000;37,9712
;;;;;;183680000,0000;40,0167
;;;;;;183720000,0000;39,1255
;;;;;;183760000,0000;41,2504
;;;;;;183800000,0000;41,7360
;;;;;;183840000,0000;40,8794
;;;;;;183880000,0000;40,6289
;;;;;;183920000,0000;39,1134
;;;;;;183960000,0000;38,7266
;;;;;;184000000,0000;37,0220
;;;;;;184040000,0000;36,7552
;;;;;;184080000,0000;35,4431
;;;;;;184120000,0000;35,9695
;;;;;;184160000,0000;37,1467
;;;;;;184200000,0000;36,6156
;;;;;;184240000,0000;34,1383
;;;;;;184280000,0000;33,2106
;;;;;;184320000,0000;33,2083
;;;;;;184360000,0000;35,2947
;;;;;;184400000,0000;35,6890
;;;;;;184440000,0000;33,8727
;;;;;;184480000,0000;29,8660
;;;;;;184520000,0000;28,2917
;;;;;;184560000,0000;33,4654
;;;;;;184600000,0000;39,8390
;;;;;;184640000,0000;43,4670
;;;;;;184680000,0000;45,2892
;;;;;;184720000,0000;45,5433
;;;;;;184760000,0000;46,6618
;;;;;;184800000,0000;45,4109
;;;;;;184840000,0000;45,5370
;;;;;;184880000,0000;47,1578
;;;;;;184920000,0000;46,5314
;;;;;;184960000,0000;46,2813
;;;;;;185000000,0000;46,1573
;;;;;;185040000,0000;46,6474
;;;;;;185080000,0000;45,1405
;;;;;;185120000,0000;45,3947
;;;;;;185160000,0000;47,0177
;;;;;;185200000,0000;46,0233
;;;;;;185240000,0000;45,2607
;;;;;;185280000,0000;44,7462
;;;;;;185320000,0000;46,2635
;;;;;;185360000,0000;44,7423
;;;;;;185400000,0000;46,1376
;;;;;;185440000,0000;45,5072
;;;;;;185480000,0000;44,7365
;;;;;;185520000,0000;45,5034
;;;;;;185560000,0000;46,0058
;;;;;;185600000,0000;46,2500
;;;;;;185640000,0000;44,6069
;;;;;;185680000,0000;44,2389
;;;;;;185720000,0000;44,6031
;;;;;;185760000,0000;43,7491
;;;;;;185800000,0000;44,2333
;;;;;;185840000,0000;43,1820
;;;;;;185880000,0000;44,7176
;;;;;;185920000,0000;43,5159
;;;;;;185960000,0000;42,9507
;;;;;;186000000,0000;42,8370
;;;;;;186040000,0000;41,4969
;;;;;;186080000,0000;43,0590
;;;;;;186120000,0000;41,1272
;;;;;;186160000,0000;37,5765
;;;;;;186200000,0000;32,3317
;;;;;;186240000,0000;27,5424
;;;;;;186280000,0000;24,8032
;;;;;;186320000,0000;22,7392
;;;;;;186360000,0000;21,6595
;;;;;;186400000,0000;22,1967
;;;;;;186440000,0000;20,5720
;;;;;;186480000,0000;21,9247
;;;;;;186520000,0000;21,9229
;;;;;;186560000,0000;20,2962
;;;;;;186600000,0000;21,5127
;;;;;;186640000,0000;21,6472
;;;;;;186680000,0000;22,0502
;;;;;;186720000,0000;21,5075
;;;;;;186760000,0000;20,0150
;;;;;;186800000,0000;20,4201
;;;;;;186840000,0000;20,0116
;;;;;;186880000,0000;21,9074
;;;;;;186920000,0000;20,4150
;;;;;;186960000,0000;19,5957
;;;;;;187000000,0000;20,9526
;;;;;;187040000,0000;19,5923
;;;;;;187080000,0000;20,2740
;;;;;;187120000,0000;19,7293
;;;;;;187160000,0000;19,1684
;;;;;;187200000,0000;20,9442
;;;;;;187240000,0000;20,2674
;;;;;;187280000,0000;20,4000
;;;;;;187320000,0000;21,2118
;;;;;;187360000,0000;19,5792
;;;;;;187400000,0000;19,9884
;;;;;;187440000,0000;19,2973
;;;;;;187480000,0000;20,5281
;;;;;;187520000,0000;20,9313
;;;;;;187560000,0000;22,4184
;;;;;;187600000,0000;20,3871
;;;;;;187640000,0000;20,9265
;;;;;;187680000,0000;20,9249
;;;;;;187720000,0000;20,7891
;;;;;;187760000,0000;21,4648
;;;;;;187800000,0000;23,1838
;;;;;;187840000,0000;21,0550
;;;;;;187880000,0000;21,4602
;;;;;;187920000,0000;21,0519
;;;;;;187960000,0000;21,7276
;;;;;;188000000,0000;21,3193
;;;;;;188040000,0000;21,4540
;;;;;;188080000,0000;22,3982
